source_file,Rank,rerank_position,Player,Stat,Pick,Confidence,Recommendation,Tier,Result,Rank Score,historical_rerank_score,hybrid_rerank_score,stat_component,tier_component,rec_component,player_component,agreement_component,stability_component
AI Picks by Srini underdog - March 11 2026.csv,231,1521,Jalen Brunson,TOV,UNDER,54.80%,DO NOT BET,A,❌ MISS,55.04,0.5938410657865704,0.4911190169179959,0.59583830803343,0.6088002636783125,0.49407702047654983,0.3700813008130081,1.0,0.98
AI Picks by Srini underdog - March 10 2026.csv,342,1522,Giannis Antetokounmpo,PR,OVER,60.00%,DO NOT BET,D,❌ MISS,56.07,0.5816194959277379,0.4910496142465859,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.5149974052932018,1.0,0.9875
AI Picks by Srini underdog - March 13 2026.csv,222,1523,Jalen Brunson,RA,UNDER,57.3%,DO NOT BET,C,❌ MISS,56.93,0.5713860651352843,0.4909728077787481,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.3700813008130081,1.0,0.9621
AI Picks by Srini underdog - March 15 2026.csv,242,1524,Brandon Ingram,3PA,UNDER,54.5%,DO NOT BET,B,❌ MISS,54.33,0.6019186742923263,0.4909413278902809,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.5593495934959349,1.0,0.9879
AI Picks by Srini underdog - March 14 2026.csv,218,1525,Luka Dončić,FTM,UNDER,55.4%,DO NOT BET,B,✅ HIT,56.56,0.5756076920756035,0.4908881191126473,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.3885553470919324,1.0,0.9903
AI Picks by Srini underdog - March 13 2026.csv,257,1526,Trey Murphy III,RA,OVER,53.6%,DO NOT BET,C,✅ HIT,55.71,0.5855702234327498,0.49086529354692204,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.6236728837876614,1.0,0.9902
AI Picks by Srini underdog - March 12 2026.csv,294,1527,Desmond Bane,PR,UNDER,58.2%,DO NOT BET,D,✅ HIT,55.48,0.5881231799877658,0.4907663055217881,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.6368342458934793,1.0,0.9963
AI Picks by Srini underdog - March 11 2026.csv,144,1528,DeMar DeRozan,PTS,UNDER,53.70%,DO NOT BET,D,❌ MISS,58.31,0.5545950832996918,0.4906091283009788,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.415509693558474,1.0,0.9911
AI Picks by Srini underdog - March 14 2026.csv,279,1529,Nikola Jokić,TOV,OVER,55.8%,DO NOT BET,A,✅ HIT,54.22,0.6025849320919,0.49053341686675,0.59583830803343,0.6088002636783125,0.49407702047654983,0.4297199638663053,1.0,0.9676
AI Picks by Srini underdog - March 11 2026.csv,213,1530,Mikal Bridges,PRA,UNDER,55.90%,DO NOT BET,D,✅ HIT,55.83,0.5836300324991901,0.49052160063274874,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.6477351916376306,1.0,0.9977
AI Picks by Srini underdog - March 9 2026.csv,53,1531,Kawhi Leonard,3PA,UNDER,52.40%,DO NOT BET,B,✅ HIT,54.27,0.6018408350177799,0.4904320167655055,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.633921200750469,1.0,0.98
AI Picks by Srini underdog - March 15 2026.csv,230,1532,Kyle Kuzma,REB,UNDER,54.7%,DO NOT BET,B,✅ HIT,54.74,0.5961947255551436,0.4903553177859673,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.5227380015735641,1.0,0.991
AI Picks by Srini underdog - March 12 2026.csv,267,1533,Jaylen Brown,REB,OVER,53.9%,DO NOT BET,B,❌ MISS,56.41,0.5764979214157067,0.49031997919291365,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.3511199601791936,1.0,0.9947
AI Picks by Srini underdog - March 12 2026.csv,213,1534,Jaylen Brown,PTS,UNDER,54.3%,DO NOT BET,D,❌ MISS,58.71,0.5493311099617636,0.49024564960679384,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.3511199601791936,1.0,0.9738
AI Picks by Srini underdog - March 10 2026.csv,373,1535,Victor Wembanyama,TOV,UNDER,54.80%,DO NOT BET,A,❌ MISS,55.11,0.5915790739166515,0.49018389039825566,0.59583830803343,0.6088002636783125,0.49407702047654983,0.3382113821138211,1.0,0.9985
AI Picks by Srini underdog - March 13 2026.csv,236,1536,Rudy Gobert,PR,UNDER,55.9%,DO NOT BET,D,❌ MISS,56.5,0.5750957508606979,0.49009664172663836,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.586159954622802,1.0,0.9935
AI Picks by Srini underdog - March 13 2026.csv,215,1537,Immanuel Quickley,AST,UNDER,55.5%,DO NOT BET,C,✅ HIT,57.16,0.5672078305948997,0.4900153651133923,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.4679442508710801,1.0,0.9682
AI Picks by Srini underdog - March 11 2026.csv,211,1538,Jamal Murray,PRA,OVER,59.70%,DO NOT BET,D,✅ HIT,55.84,0.5826466759370531,0.4899588714667465,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.5251016260162601,1.0,0.9649
AI Picks by Srini underdog - March 13 2026.csv,227,1539,Zion Williamson,PTS,OVER,56.6%,DO NOT BET,D,✅ HIT,56.68,0.5726758212609173,0.48989983427574174,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.5073170731707317,1.0,0.9719
AI Picks by Srini underdog - March 13 2026.csv,229,1540,Cade Cunningham,FGA,OVER,58.4%,DO NOT BET,D,❌ MISS,56.65,0.5729317986853395,0.48983686180345604,0.4736390243902439,0.4584602067315036,0.49407702047654983,0.45889526542324244,1.0,0.989
AI Picks by Srini underdog - March 13 2026.csv,212,1541,Jaylen Wells,PRA,OVER,55.9%,DO NOT BET,D,NO GAME,57.23,0.5660910255305491,0.4898246100172714,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.4881951219512195,1.0,0.966
AI Picks by Srini underdog - March 10 2026.csv,286,1542,Kevin Durant,FGA,UNDER,57.00%,DO NOT BET,D,✅ HIT,57.46,0.5633367171405265,0.489792719349651,0.4736390243902439,0.4584602067315036,0.49407702047654983,0.41234444997511194,1.0,0.9854
AI Picks by Srini underdog - March 10 2026.csv,298,1543,Devin Booker,FTM,UNDER,55.70%,DO NOT BET,B,✅ HIT,57.03,0.5683089866347031,0.48973723274723735,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.31676829268292683,1.0,0.9675
AI Picks by Srini underdog - March 15 2026.csv,194,1544,James Harden,PR,OVER,61.5%,DO NOT BET,D,❌ MISS,56.51,0.574316750963828,0.48966674439305957,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.39101995565410197,1.0,0.9874
AI Picks by Srini underdog - March 10 2026.csv,431,1545,Austin Reaves,TOV,OVER,53.60%,DO NOT BET,A,❌ MISS,53.58,0.6087579953835258,0.4896529416455574,0.59583830803343,0.6088002636783125,0.49407702047654983,0.5575505967825636,1.0,0.985
AI Picks by Srini underdog - March 13 2026.csv,260,1546,Jalen Green,REB,UNDER,52.8%,DO NOT BET,B,❌ MISS,55.56,0.5854594213327466,0.4896464831911194,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.48343495934959346,1.0,0.9841
AI Picks by Srini underdog - March 14 2026.csv,231,1547,Russell Westbrook,RA,UNDER,52.4%,DO NOT BET,C,❌ MISS,56.1,0.5790932196068291,0.4896368924361553,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.6045528455284552,1.0,0.9805
AI Picks by Srini underdog - March 11 2026.csv,186,1548,Aaron Gordon,PRA,OVER,57.70%,DO NOT BET,D,❌ MISS,56.78,0.5709533519845829,0.48954475523999147,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.4694183864915572,1.0,0.9784
AI Picks by Srini underdog - March 15 2026.csv,205,1549,Immanuel Quickley,FTM,UNDER,54.6%,DO NOT BET,B,❌ MISS,55.92,0.5809915824535183,0.4894946814975425,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.4679442508710801,1.0,0.9936
AI Picks by Srini underdog - March 9 2026.csv,46,1550,Jalen Brunson,TOV,UNDER,54.10%,DO NOT BET,A,❌ MISS,55.11,0.5904610657865703,0.4894571851137029,0.59583830803343,0.6088002636783125,0.49407702047654983,0.3700813008130081,1.0,0.96
AI Picks by Srini underdog - March 12 2026.csv,248,1551,Nikola Jokić,PR,OVER,57.2%,DO NOT BET,D,✅ HIT,57.48,0.5625667517850483,0.48944514706736364,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.4297199638663053,1.0,0.9674
AI Picks by Srini underdog - March 10 2026.csv,382,1552,Jalen Green,3PM,UNDER,53.80%,DO NOT BET,S,❌ MISS,54.78,0.5942575881400098,0.48940198886367714,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.48343495934959346,1.0,0.9665
AI Picks by Srini underdog - March 12 2026.csv,316,1553,Jalen Duren,FTM,OVER,54.2%,DO NOT BET,B,❌ MISS,54.91,0.5926603412820333,0.48935766219801957,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.6001318391562294,1.0,0.9898
AI Picks by Srini underdog - March 15 2026.csv,157,1554,RJ Barrett,PA,UNDER,58.8%,DO NOT BET,D,❌ MISS,57.82,0.5582877421809888,0.4892631792038731,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.4441504754030591,1.0,0.971
AI Picks by Srini underdog - March 10 2026.csv,308,1555,Deni Avdija,AST,OVER,56.00%,DO NOT BET,C,✅ HIT,56.79,0.5703078268881757,0.48920161652671357,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.4724442138038401,1.0,0.9872
AI Picks by Srini underdog - March 10 2026.csv,357,1556,Scottie Barnes,FTM,UNDER,53.30%,DO NOT BET,B,❌ MISS,55.63,0.5839223074602189,0.4891825273696833,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.5424015009380863,1.0,0.9917
AI Picks by Srini underdog - March 10 2026.csv,295,1557,Brandin Podziemski,RA,OVER,50.80%,DO NOT BET,C,❌ MISS,57.09,0.566747235160028,0.48918080988501883,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.5261930010604453,1.0,0.9991
AI Picks by Srini underdog - March 14 2026.csv,254,1558,Derrick White,AST,OVER,55.0%,DO NOT BET,C,❌ MISS,55.38,0.5867541778655152,0.4891119281484582,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.6723577235772358,1.0,0.9843
AI Picks by Srini underdog - March 15 2026.csv,245,1559,Immanuel Quickley,3PA,OVER,57.0%,DO NOT BET,B,❌ MISS,54.24,0.600133140029841,0.48909265722518513,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.4679442508710801,1.0,0.965
AI Picks by Srini underdog - March 15 2026.csv,187,1560,Immanuel Quickley,PR,OVER,58.6%,DO NOT BET,D,❌ MISS,56.75,0.5705791804855257,0.4890721859674442,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.4679442508710801,1.0,0.956
AI Picks by Srini underdog - March 15 2026.csv,170,1561,DeMar DeRozan,PR,UNDER,58.4%,DO NOT BET,D,❌ MISS,57.14,0.5659557247542651,0.4890485911182065,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.415509693558474,1.0,0.982
AI Picks by Srini underdog - March 14 2026.csv,235,1562,Jalen Johnson,PRA,UNDER,56.0%,DO NOT BET,D,❌ MISS,55.97,0.5795641215982446,0.4889490949385481,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.6164260826281732,1.0,0.9722
AI Picks by Srini underdog - March 14 2026.csv,219,1563,Brandon Miller,PRA,OVER,57.9%,DO NOT BET,D,❌ MISS,56.53,0.5728920585291144,0.48889359950926925,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.47460545193687226,1.0,0.9932
AI Picks by Srini underdog - March 14 2026.csv,205,1564,Nikola Jokić,AST,UNDER,56.5%,DO NOT BET,C,❌ MISS,56.97,0.5676804018944223,0.48886993706973453,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.4297199638663053,1.0,0.9861
AI Picks by Srini underdog - March 12 2026.csv,296,1565,Derrick White,PR,OVER,56.5%,DO NOT BET,D,NO GAME,55.46,0.5853655277561414,0.48882092637245883,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.6723577235772358,1.0,0.9857
AI Picks by Srini underdog - March 15 2026.csv,179,1566,RJ Barrett,PTS,UNDER,57.1%,DO NOT BET,D,❌ MISS,56.92,0.5681491614841502,0.4887923678061241,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.4441504754030591,1.0,0.9737
AI Picks by Srini underdog - March 15 2026.csv,199,1567,Evan Mobley,AST,OVER,58.2%,DO NOT BET,C,✅ HIT,56.24,0.5760456006297429,0.48872627649246314,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.45512195121951216,1.0,0.987
AI Picks by Srini underdog - March 12 2026.csv,230,1568,Nikola Jokić,PA,OVER,57.8%,DO NOT BET,D,✅ HIT,58.11,0.5540496910273134,0.4887255713361986,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.4297199638663053,1.0,0.9831
AI Picks by Srini underdog - March 11 2026.csv,158,1569,Bennedict Mathurin,PA,OVER,57.30%,DO NOT BET,D,✅ HIT,57.67,0.5591318680824172,0.4886650720490009,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.4934417344173441,1.0,0.9913
AI Picks by Srini underdog - March 13 2026.csv,204,1570,Jalen Green,PR,OVER,55.0%,DO NOT BET,D,✅ HIT,57.42,0.5619932513333771,0.4886136561774571,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.48343495934959346,1.0,0.9981
AI Picks by Srini underdog - March 12 2026.csv,327,1571,Tim Hardaway Jr.,REB,UNDER,54.4%,DO NOT BET,B,✅ HIT,54.62,0.594808242470958,0.4885366725886061,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.5170731707317073,1.0,0.995
AI Picks by Srini underdog - March 13 2026.csv,211,1572,Kevin Durant,PTS,UNDER,56.6%,DO NOT BET,D,❌ MISS,57.25,0.5637535589413555,0.488458161933069,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.41234444997511194,1.0,0.9834
AI Picks by Srini underdog - March 12 2026.csv,215,1573,Payton Pritchard,PA,OVER,58.4%,DO NOT BET,D,❌ MISS,58.63,0.5473769292916499,0.4883638113761263,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.351892346509672,1.0,0.9645
AI Picks by Srini underdog - March 10 2026.csv,399,1574,De'Aaron Fox,PRA,OVER,59.40%,DO NOT BET,D,✅ HIT,54.5,0.5957116759370531,0.4882064731489274,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.6501016260162601,1.0,0.9966
AI Picks by Srini underdog - March 12 2026.csv,291,1575,Desmond Bane,AST,UNDER,54.9%,DO NOT BET,C,❌ MISS,55.53,0.5835618300971396,0.4881836910898147,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.6368342458934793,1.0,0.9983
AI Picks by Srini underdog - March 12 2026.csv,330,1576,Jalen Suggs,REB,UNDER,54.5%,DO NOT BET,B,❌ MISS,54.57,0.5948056659271075,0.48815273483816973,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.5149974052932018,1.0,0.9923
AI Picks by Srini underdog - March 11 2026.csv,285,1577,Naz Reid,3PA,OVER,57.10%,DO NOT BET,B,✅ HIT,53.43,0.6080709100646842,0.4880595471975097,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.5301219512195121,1.0,0.9926
AI Picks by Srini underdog - March 13 2026.csv,226,1578,Alperen Sengun,PRA,OVER,57.5%,DO NOT BET,D,NO GAME,56.7,0.5695919013620346,0.4880481915402414,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.4607538802660754,1.0,0.9821
AI Picks by Srini underdog - March 13 2026.csv,240,1579,Draymond Green,AST,OVER,54.6%,DO NOT BET,C,NO GAME,56.4,0.5730327957516941,0.4879911949119188,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5602439024390244,1.0,0.9613
AI Picks by Srini underdog - March 14 2026.csv,222,1580,Payton Pritchard,RA,OVER,57.9%,DO NOT BET,C,❌ MISS,56.38,0.5731221697049507,0.48789638278276215,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.351892346509672,1.0,0.9924
AI Picks by Srini underdog - March 10 2026.csv,299,1581,Jayson Tatum,AST,UNDER,53.00%,DO NOT BET,C,✅ HIT,57.0,0.5658002889766264,0.4878772214713273,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5334688346883468,1.0,0.979
AI Picks by Srini underdog - March 10 2026.csv,419,1582,LaMelo Ball,REB,UNDER,55.20%,DO NOT BET,B,✅ HIT,53.91,0.6020756814953483,0.48783237339800345,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.5640975609756097,1.0,0.9919
AI Picks by Srini underdog - March 10 2026.csv,323,1583,Brandon Ingram,PA,OVER,59.30%,DO NOT BET,D,❌ MISS,56.41,0.5724226539902763,0.4876710553663839,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.5593495934959349,1.0,0.9893
AI Picks by Srini underdog - March 14 2026.csv,172,1584,Bam Adebayo,PA,OVER,55.6%,DO NOT BET,D,❌ MISS,58.12,0.5522461905756422,0.48762974864199904,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.48343495934959346,1.0,0.9892
AI Picks by Srini underdog - March 10 2026.csv,389,1585,Scottie Barnes,REB,UNDER,53.10%,DO NOT BET,B,✅ HIT,54.68,0.5926510754915959,0.48759322964834095,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.5424015009380863,1.0,0.9896
AI Picks by Srini underdog - March 14 2026.csv,269,1586,Austin Reaves,PRA,OVER,61.0%,DO NOT BET,D,✅ HIT,54.83,0.5908515730136835,0.4875703420284986,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.5575505967825636,1.0,0.9757
AI Picks by Srini underdog - March 12 2026.csv,266,1587,LeBron James,AST,OVER,56.2%,DO NOT BET,C,✅ HIT,56.41,0.5718447334210707,0.4872954069964003,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.4779132791327913,1.0,0.9934
AI Picks by Srini underdog - March 10 2026.csv,339,1588,Draymond Green,RA,OVER,52.40%,DO NOT BET,C,❌ MISS,56.1,0.575482325297886,0.4872898111353423,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.5602439024390244,1.0,0.9969
AI Picks by Srini underdog - March 10 2026.csv,283,1589,Austin Reaves,PRA,UNDER,51.30%,DO NOT BET,D,❌ MISS,57.52,0.5587115730136836,0.48724509126352344,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.5575505967825636,1.0,0.9925
AI Picks by Srini underdog - March 12 2026.csv,273,1590,Paolo Banchero,FGA,OVER,55.6%,DO NOT BET,D,❌ MISS,56.27,0.5734023318212716,0.487237509565117,0.4736390243902439,0.4584602067315036,0.49407702047654983,0.5575505967825636,1.0,0.9915
AI Picks by Srini underdog - March 14 2026.csv,225,1591,LaMelo Ball,TOV,UNDER,53.7%,DO NOT BET,A,✅ HIT,56.31,0.5729126918028304,0.48722505395067706,0.59583830803343,0.6088002636783125,0.49407702047654983,0.5640975609756097,0.5,0.9482
AI Picks by Srini underdog - March 10 2026.csv,353,1592,Jerami Grant,PTS,OVER,55.80%,DO NOT BET,D,✅ HIT,55.71,0.5799543578462832,0.4872149809157188,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.6001524390243902,1.0,0.9862
AI Picks by Srini underdog - March 14 2026.csv,248,1593,Russell Westbrook,PTS,UNDER,56.7%,DO NOT BET,D,✅ HIT,55.47,0.5824693984966898,0.48701489495320205,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.6045528455284552,1.0,0.9665
AI Picks by Srini underdog - March 14 2026.csv,246,1594,Onyeka Okongwu,PRA,UNDER,54.2%,DO NOT BET,D,✅ HIT,55.53,0.5817633077605142,0.4870146515710082,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.691567944250871,1.0,0.9883
AI Picks by Srini underdog - March 10 2026.csv,285,1595,Austin Reaves,PR,UNDER,51.90%,DO NOT BET,D,❌ MISS,57.47,0.5587798150766741,0.48690718560753365,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.5575505967825636,1.0,0.9964
AI Picks by Srini underdog - March 12 2026.csv,290,1596,Devin Booker,3PA,UNDER,55.4%,DO NOT BET,B,❌ MISS,55.56,0.5811605442110256,0.4868522130620007,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.31676829268292683,1.0,0.9967
AI Picks by Srini underdog - March 10 2026.csv,355,1597,Scottie Barnes,RA,UNDER,54.30%,DO NOT BET,C,✅ HIT,55.67,0.5797380851477922,0.4867685932641528,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.5424015009380863,1.0,0.9885
AI Picks by Srini underdog - March 13 2026.csv,324,1598,Jalen Duren,REB,UNDER,54.5%,DO NOT BET,B,❌ MISS,53.66,0.6033441093134103,0.48674553649507596,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.6001318391562294,1.0,0.9928
AI Picks by Srini underdog - March 15 2026.csv,204,1599,Donte DiVincenzo,PRA,OVER,56.9%,DO NOT BET,D,✅ HIT,55.93,0.5766361745820395,0.486740118980468,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.5612466124661246,1.0,0.9628
AI Picks by Srini underdog - March 13 2026.csv,244,1600,Rudy Gobert,PTS,UNDER,54.2%,DO NOT BET,D,❌ MISS,56.19,0.5735501094061245,0.48672194420017767,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.586159954622802,1.0,0.9949
AI Picks by Srini underdog - March 10 2026.csv,380,1601,Bam Adebayo,PRA,UNDER,62.60%,DO NOT BET,D,❌ MISS,54.84,0.5893000092703864,0.48663827819474215,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.48343495934959346,1.0,0.9841
AI Picks by Srini underdog - March 12 2026.csv,286,1602,Paolo Banchero,AST,UNDER,56.1%,DO NOT BET,C,✅ HIT,55.65,0.5797684651860479,0.48663543509024554,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5575505967825636,1.0,0.9994
AI Picks by Srini underdog - March 15 2026.csv,193,1603,Cooper Flagg,PRA,UNDER,58.5%,DO NOT BET,D,❌ MISS,56.52,0.5695232018907741,0.4866273900949613,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.4270168855534709,1.0,0.9802
AI Picks by Srini underdog - March 10 2026.csv,293,1604,Cade Cunningham,PRA,OVER,55.20%,DO NOT BET,D,❌ MISS,57.15,0.5620610398777514,0.4865934985478592,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.45889526542324244,1.0,0.9916
AI Picks by Srini underdog - March 10 2026.csv,264,1605,Victor Wembanyama,PA,UNDER,59.70%,DO NOT BET,D,❌ MISS,58.11,0.5507238328520648,0.4865637635222871,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.3382113821138211,1.0,0.9704
